0.1 0.0416666666666667 0.0416666666666667 0.0916666666666667 0.0583333333333333
0.2 0.0416666666666667 0.0666666666666667 0.0833333333333333 0.0666666666666667
0.3 0.0416666666666667 0.0833333333333333 0.1 0.0666666666666667
0.4 0.0416666666666667 0.0833333333333333 0.1 0.0833333333333333
0.5 0.0416666666666667 0.0833333333333333 0.1 0.0833333333333333
0.6 0.0416666666666667 0.0916666666666667 0.1 0.0916666666666667
0.7 0.0416666666666667 0.1 0.108333333333333 0.116666666666667
0.8 0.0416666666666667 0.1 0.1 0.116666666666667
0.9 0.0416666666666667 0.1 0.108333333333333 0.116666666666667
1.0 0.0416666666666667 0.1 0.108333333333333 0.125
